,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
41,2014,Fall,6,201,5,3,0.0,M,Global,8,13.42857152,1.67857144,0.9270248109999999,9.00000006,1.1250000070000001,1.198957881,16.64285731,2.080357164,1.2103072959999999,10.14285725,1.2678571570000001,2.0,1.357142866,0.169642858,0.24206145899999998,2.0,1.357142866,0.678571433,0.25,2.0,1.357142866,0.678571433,0.25,2.0,0.7071067809999999,3.357142881,2.313447809,1.458333348,0.623467499,2.250000015,2.789146231,0.904761915,0.867006733,4.160714328,1.8241401309999998,1.9732143130000002,0.5109608489999999,2.535714313,2.65801636,1.190476214,0.89784323,0.339285716,0.40837845100000003,0.127976192,0.139182655,0.5,0.5,0.678571433,0.321428567,0.5,0.5,0.678571433,0.321428567,0.678571433,0.321428567,2.6667,0.942809042,4.476190507,0.673435032,1.904761915,0.703086813,3.00000002,1.1664236909999999,1.3690476269999998,0.749338336,5.547619104,0.675955739,2.2321428759999997,0.43030403,3.380952418,2.876915709,1.54761906,1.532342185,0.452380955,0.351543409,0.154761905,0.11040022099999999,9,9,1.0,318,35.3333,31.15552385,3.0,0.8164965809999999,3.0,0.8164965809999999,1.0,0.0,106.0,79.79974937,4.5,2.5,4.5,2.5,1.0,0.0,159.0,121.0,29.5,10.5,20.35229955,1,0,1,A
42,2014,Fall,6,202,5,3,0.0,M,Global,10,41.57142913,4.157142913,1.2206555620000001,28.71428603,2.871428603,1.854723699,27.85714322,2.785714322,1.854723699,9.571428776,0.957142878,1.345362405,16.42857161,1.642857161,1.752854814,4.0,7.285714327999999,1.8214285819999998,1.732050808,4.0,5.571428657,1.392857164,0.433012702,2.5,0.5,10.39285728,3.1173886000000004,4.190476244,1.0757847409999999,7.178571507000001,2.875609895,2.958333363,1.3445926330000002,6.964285806,1.8526731440000002,3.023809562,1.258193101,2.392857194,2.397649831,0.797619065,0.79921661,4.107142903,1.791775395,1.714285731,0.932721178,1.0,0.7071067809999999,2.428571443,2.5260546969999997,1.0,0.7071067809999999,1.8571428859999999,0.81649656,1.3571428859999999,0.154303332,3.3333,0.942809042,13.85714304,2.574072707,4.345238159,0.720410277,9.571428676,5.563486436,2.833333368,1.174174104,9.285714407999999,0.764875187,3.011904801,0.8030201020000001,3.190476259,0.758922715,0.988095264,0.14964055,5.476190537000001,2.535015586,2.059523833,1.524832266,72,49,0.6806,3781,52.5139,83.63096733,18.0,9.874208829,13.25,8.437268515,0.70935,0.207494946,945.25,651.8041787999999,12.0,12.27463509,8.6667,10.54619468,0.72923333,0.333891553,630.1667,838.6183909,47.46598333,61.15911061,35.4402316,1,0,1,A
43,2014,Fall,6,203,5,3,0.3333,M,Global,11,32.85714328,2.987013026,2.603240193,18.71428591,1.701298719,1.206045378,41.71428639,3.7922078530000003,4.914138819,4.285714388,0.389610399,0.890723543,23.42857188,2.129870171,3.185711903,3.0,4.714285791,1.571428597,0.8164965809999999,3.0,4.642857193999999,1.547619065,0.23570226,2.75,0.433012702,8.214285821,3.400930212,2.857142895,0.9499969979999999,4.678571478,2.107748055,1.678571448,0.625764822,10.4285716,4.308273976000001,4.071428642,2.157752503,1.071428597,1.07617997,0.357142866,0.358726657,5.85714297,2.261027465,2.3392857609999997,1.3789368880000001,0.75,0.433012702,1.571428597,0.42056005,0.75,0.433012702,1.547619065,0.35154338700000004,1.547619065,0.35154338700000004,3.6667,0.471404521,10.95238109,5.114117312,3.202380995,1.844815651,6.238095303,1.583646589,1.761904781,0.587087055,13.90476213,8.048605333,3.8650794260000003,2.090392461,1.4285714630000002,1.112697311,0.43253969299999995,0.370431789,7.80952396,5.483845679,2.115079406,1.331785312,15,7,0.4667,143,9.5333,17.86940278,5.0,3.5590260839999996,2.6667,1.699673171,0.6111,0.283289757,47.6667,63.90791987,3.0,1.673320053,1.6,0.489897949,0.70002,0.305491953,28.6,42.79065319,9.7,14.17523882,5.756854249,4,2,2,F
44,2015,Spring,6,216,6,5,0.2,M,Local,25,55.71428585,2.228571434,1.0762899240000001,36.92857152,1.477142861,0.94318609,86.28571448,3.451428579,2.435077001,35.14285716,1.405714287,4.891789039,25.85714293,1.034285717,0.8485281370000001,5.0,5.857142866,1.171428573,0.489897949,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,0.632455532,11.14285717,5.669107097,2.158571434,0.857409477,7.3857143039999995,3.7502652839999997,1.4271428609999999,0.5781815229999999,17.257142899999998,7.929999836,3.3980952460000005,1.306493802,7.028571433,10.02380839,1.255714287,1.6360879169999998,5.171428585,2.651761054,0.99761905,0.389656513,1.0,0.632455532,1.464285716,1.48246554,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.0,0.0,11.14285717,2.160876621,2.228571434,0.43217532399999997,7.3857143039999995,1.904666669,1.477142861,0.380933334,17.257142899999998,6.514285719,3.451428579,1.302857144,7.028571433,11.29869056,1.405714287,2.259738112,5.171428585,1.923856674,1.034285717,0.384771335,103,29,0.2816,3655,35.4854,67.08462473,25.75,29.04629925,7.5,6.726812024,0.49095,0.31398388899999996,913.75,1362.323819,20.6,12.51559028,6.2,3.3105890710000003,0.50526,0.41021958799999997,731.0,661.1756196,51.027440000000006,45.73105837,48.7919821,1,1,0,A
45,2015,Spring,6,217,6,5,0.0,M,Local,25,59.785714399999996,2.391428576,2.547469332,24.92857151,0.99714286,0.9346657159999999,66.21428588,2.648571435,3.136622387,78.57142866,3.1428571460000003,4.2047592080000005,16.78571431,0.6714285729999999,0.597996656,5.0,5.285714298,1.05714286,0.489897949,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,0.0,11.95714288,7.381941544,2.391428576,1.476388309,4.985714301000001,0.9129454290000001,0.99714286,0.182589086,13.24285718,6.2432984220000005,2.648571435,1.2486596840000002,15.71428573,10.80022674,3.1428571460000003,2.160045348,3.357142863,1.745548268,0.6714285729999999,0.349109654,1.0,0.0,1.05714286,0.5158705720000001,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.0,0.0,11.95714288,6.064214209,2.391428576,1.212842842,4.985714301000001,0.881093945,0.99714286,0.176218789,13.24285718,8.576617502000001,2.648571435,1.7153235,15.71428573,13.65074567,3.1428571460000003,2.730149135,3.357142863,1.393864107,0.6714285729999999,0.278772821,58,58,1.0,2058,35.4828,13.86665733,14.5,16.1322658,14.5,16.1322658,1.0,0.0,514.5,607.7690762,14.5,21.13646139,14.5,21.13646139,1.0,0.0,514.5,807.7055466,24.07255,9.107750024,4.562003079,1,1,0,A
46,2015,Spring,6,218,6,5,0.4,F,Local,24,84.50000024,3.520833343,2.181738444,68.85714307,2.869047628,2.430992024,74.35714307,3.098214295,3.481536119,86.14285716,3.589285715,11.92504076,34.39285722,1.4330357169999999,2.802354386,4.0,10.21428572,2.5535714290000002,3.1099638260000004,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.8,0.4,16.90000005,6.773989847999999,3.457142867,1.2553233529999999,13.77142861,7.619309508,2.8314285810000004,1.469371653,14.87142861,5.66665866,3.0214285810000003,1.049664668,17.22857143,27.08604581,3.454285715,5.412053062999999,6.878571442999999,3.854469963,1.401428575,0.743384426,0.8,0.4,2.5535714290000002,3.160815172,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,4.8,0.4,16.90000005,4.054123634,3.53000001,0.79588739,13.77142861,3.791074383,2.845714295,0.6626107929999999,14.87142861,8.054964257,3.194285723,1.848299828,17.22857143,22.05792004,4.045714287,5.582760636000001,6.878571442999999,7.946235161000001,1.595714289,2.012459154,264,193,0.7311,9201,34.8523,37.95418084,52.8,33.38502658,39.4,27.36859514,0.76818,0.153103931,1840.2,1393.641762,52.8,30.77921377,39.0,32.83291032,0.7513,0.324698328,1840.2,1676.6676949999999,34.63098,19.42395999,30.88971513,1,1,0,A
47,2015,Spring,6,220,6,5,0.0,M,Local,25,41.89285725,1.67571429,1.220491704,25.53571436,1.021428574,0.777431669,67.25000015,2.6900000060000004,3.09231305,27.28571442,1.091428577,2.84956137,15.78571433,0.631428573,1.072567014,5.0,6.714285731,1.3428571459999998,0.748331477,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,0.0,8.378571451000001,2.938971062,1.67571429,0.587794212,5.107142872,2.7497680719999997,1.021428574,0.549953614,13.45000003,8.175985224,2.6900000060000004,1.635197045,5.457142884,4.554791163,1.091428577,0.910958233,3.157142866,1.092086556,0.631428573,0.218417311,1.0,0.0,1.3428571459999998,0.831030831,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.0,0.0,8.378571451000001,2.582673831,1.67571429,0.516534766,5.107142872,1.0818540429999999,1.021428574,0.216370809,13.45000003,5.581108805,2.6900000060000004,1.116221761,5.457142884,5.865429698,1.091428577,1.17308594,3.157142866,3.280243897,0.631428573,0.656048779,38,35,0.9211,1192,31.3684,18.55776338,9.5,10.23474475,8.75,8.954747344,0.972225,0.048107711,298.0,332.3845664,9.5,3.9051248380000003,8.75,4.023369235,0.925,0.129903811,298.0,228.08660640000002,29.2639,10.79932542,11.34739147,1,1,0,A
48,2015,Spring,6,221,6,5,0.2,M,Local,22,40.57142872,1.844155851,1.788392325,30.92857154,1.4058441609999999,1.333957326,45.85714304,2.084415593,2.7499060839999996,23.72857153,1.078571433,3.464545932,10.071428599999999,0.457792209,0.810889217,3.0,1.285714298,0.42857143299999995,0.8164965809999999,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,4.4,1.6248076809999998,8.114285743,1.834810777,2.122857148,0.858049251,6.1857143070000005,1.198298104,1.72619048,0.9135537709999999,9.171428609,4.405608673,2.087142864,0.48577403399999997,4.745714305,5.27108711,0.8624761940000001,0.8362238000000001,2.014285719,1.308839649,0.537142858,0.42777333100000003,0.6,0.489897949,0.42857143299999995,0.34992711,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,4.4,1.2,8.114285743,6.486658226,1.660000006,1.034680275,6.1857143070000005,4.665898878999999,1.2752381000000002,0.704249493,9.171428609,8.633891476,1.949523818,1.351698691,4.745714305,2.987844772,0.96819048,0.5288812829999999,2.014285719,1.790222884,0.41142857299999996,0.33610548,7,7,1.0,144,20.5714,8.566665343,3.5,0.5,3.5,0.5,1.0,0.0,72.0,15.0,7.0,0.0,7.0,0.0,1.0,0.0,144.0,0.0,20.5714,0.0,8.566665343,2,1,1,A
49,2015,Spring,6,222,6,5,0.2,M,Local,25,34.92857154,1.3971428609999998,0.974474217,26.78571437,1.071428575,0.968710483,34.42857152,1.3771428609999998,0.992773892,16.85714296,0.6742857179999999,1.9183326090000001,18.64285719,0.745714288,0.5381449620000001,5.0,4.285714298,0.85714286,0.4,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.0,0.0,6.985714307,2.769513322,1.3971428609999998,0.553902664,5.357142875,1.9691498219999999,1.071428575,0.393829964,6.8857143039999995,3.0417502919999997,1.3771428609999998,0.608350058,3.3714285910000004,3.325351012,0.6742857179999999,0.665070202,3.7285714389999995,1.486950028,0.745714288,0.29739000600000004,1.0,0.0,0.85714286,0.221313332,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.0,0.0,6.985714307,0.515870575,1.3971428609999998,0.103174115,5.357142875,0.7811556059999999,1.071428575,0.156231121,6.8857143039999995,1.035689654,1.3771428609999998,0.20713793100000003,3.3714285910000004,2.332730734,0.6742857179999999,0.466546147,3.7285714389999995,0.7062404040000001,0.745714288,0.141248081,78,65,0.8333,3818,48.9487,42.64459488,19.5,19.95620204,16.25,17.23912701,0.796325,0.08485948300000001,954.5,1038.754422,15.6,6.829348432000001,13.4,6.468384652,0.84654,0.074319704,763.6,501.0599166,45.8524,21.25523647,32.65406344,1,1,0,A
50,2015,Spring,6,224,6,5,0.2,M,Local,26,45.92857157,1.766483522,1.571872776,42.5000001,1.6346153890000001,0.908742873,38.50000012,1.480769235,1.278665401,40.50000012,1.557692312,2.641904571,26.00000006,1.000000002,1.038461538,5.0,2.8571428660000002,0.5714285729999999,0.24494897399999999,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.2,0.4,9.185714313,2.179496269,1.778571434,0.461629761,8.500000021,2.7531058280000003,1.6642857180000001,0.594292578,7.7000000239999995,1.4259976540000001,1.497142861,0.332387769,8.100000024,2.9009498660000004,1.591428576,0.61925564,5.200000012,1.969357077,1.021428574,0.417670896,1.0,0.0,0.5714285729999999,0.216653583,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.2,0.4,9.185714313,2.330630122,1.770476196,0.46188414299999997,8.500000021,2.489160176,1.65619048,0.537875219,7.7000000239999995,3.2183783580000003,1.488095243,0.650626771,8.100000024,8.409372815,1.5790476230000001,1.693360653,5.200000012,3.729474445,1.010000002,0.753896004,20,14,0.7,595,29.75,18.79328337,4.0,3.633180425,3.0,2.607680962,0.7954600000000001,0.18851113100000003,119.0,85.77645365,6.6667,2.624669291,4.6667,1.247219129,0.7639,0.16781364699999998,198.3333,74.01501349,33.45833333,12.2313122,15.28232944,3,3,0,A
51,2015,Spring,6,225,6,5,0.2,F,Local,26,88.57142881,3.406593416,3.175348837,75.71428591,2.91208792,2.907855103,64.64285733,2.4862637430000003,2.697316769,62.14285734,2.390109898,3.364670254,27.00000009,1.038461542,1.447810017,5.0,2.357142866,0.47142857299999996,0.24494897399999999,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.2,0.979795897,17.71428576,6.312281492,3.5269387830000003,1.4187372219999999,15.14285718,5.408232554,3.032040823,1.271793698,12.92857147,4.019340971,2.586122455,0.9703178290000001,12.42857147,8.14060118,2.417959191,1.645201975,5.400000017999999,1.778327583,1.051632656,0.339445856,1.0,0.632455532,0.589285716,0.28291034800000003,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.2,0.4,17.71428576,11.03500924,3.468571438,2.25570298,15.14285718,9.884640748999999,2.937142865,1.998481059,12.92857147,8.967287506,2.497142864,1.798670714,12.42857147,5.519538591,2.413333341,1.1336070120000001,5.400000017999999,4.1338819110000005,1.0276190509999998,0.801904763,29,1,0.0345,0,0.0,0.0,9.6667,2.357022604,1.0,0.0,0.10896667,0.022674557,0.0,0.0,14.5,10.5,1.0,0.0,0.145,0.105,0.0,0.0,0.0,0.0,0.0,2,2,0,A
52,2015,Fall,6,227,7,6,0.1667,M,Local,36,116.57142890000002,3.238095247,1.529733597,86.85714312,2.41269842,1.439293701,110.9285716,3.081349211,2.541742561,32.00000022,0.888888895,1.7016581419999999,23.00000009,0.638888891,0.811757733,6.0,3.7857142980000003,0.630952383,0.25,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,6.0,0.0,19.42857148,8.860118472,3.238095247,1.4766864119999998,14.47619052,8.341118767000001,2.41269842,1.3901864609999999,18.48809526,11.31479197,3.081349211,1.8857986619999998,5.333333371,3.986086911,0.888888895,0.664347819,3.833333348,1.490711967,0.638888891,0.24845199399999998,1.0,0.0,0.630952383,0.27173124,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,6.0,0.0,19.42857148,3.1941166180000002,3.238095247,0.53235277,14.47619052,1.777919499,2.41269842,0.296319916,18.48809526,6.387489982999999,3.081349211,1.064581664,5.333333371,4.292587113,0.888888895,0.7154311859999999,3.833333348,2.7310468310000005,0.638888891,0.45517447200000005,119,88,0.7395,3899,32.7647,31.78835099,23.8,15.32840501,17.8,11.24988889,0.72858,0.131089182,779.8,548.0563475,23.8,37.44542696,17.6,28.30265005,0.8576799999999999,0.187888258,779.8,1111.232901,49.3596,39.15992079,36.94831226,2,1,1,A
53,2015,Fall,6,228,7,6,0.1667,M,Local,35,80.21428597,2.291836742,0.879935063,70.42857167,2.012244905,1.0542431270000001,62.50000018,1.785714291,1.5266342869999998,31.00000018,0.885714291,1.319863939,26.07142869,0.744897962,0.9269216109999999,6.0,2.142857149,0.35714285799999995,0.11785113,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.8333,1.462494065,13.36904766,4.822075139,2.379109983,0.7771535629999999,11.73809528,3.984806682,2.098001706,0.689432788,10.416666699999999,3.8667025369999997,1.9077380990000001,0.822691038,5.166666696,3.236081296,0.873015877,0.567765483,4.345238114,1.263307818,0.783446715,0.243238235,1.0,0.0,0.35714285799999995,0.147253771,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.8333,0.372677996,13.36904766,1.647723998,2.292460325,0.239915333,11.73809528,2.868034805,1.9912698480000002,0.413666449,10.416666699999999,3.1843625,1.7988095290000001,0.5652338689999999,5.166666696,3.195890948,0.8904761959999999,0.537765038,4.345238114,3.319294428,0.736904765,0.5460186260000001,119,57,0.479,2257,18.9664,21.65696378,29.75,24.32462744,15.0,8.154753215,0.625175,0.17416949199999998,564.25,468.6989306,23.8,26.58871941,12.0,14.46374779,0.77186,0.310164328,451.4,531.1073713999999,15.50598,7.910135463,14.3399298,2,2,0,A
54,2015,Fall,6,229,7,6,0.1667,M,Local,35,76.50000022,2.1857142919999997,1.002649551,66.92857163,1.912244904,0.9880923690000001,64.57142873,1.844897964,1.462873884,54.00000013,1.5428571469999999,3.057476617,23.00000009,0.65714286,0.803563492,6.0,6.571428597000001,1.0952380990000001,0.471404521,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.8333,0.372677996,12.75000004,3.682729887,2.197222228,0.639401955,11.15476194,3.361298443,1.936904767,0.646416868,10.76190479,3.8044608710000003,1.849206354,0.635119008,9.000000022,6.480740677999999,1.5444444480000001,1.077835046,3.833333348,1.312334625,0.655555558,0.211184194,1.0,0.0,1.0952380990000001,0.433830165,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.8333,0.372677996,12.75000004,4.225318499,2.172619054,0.664030717,11.15476194,4.000088586,1.9067460369999998,0.6440471320000001,10.76190479,5.125411348,1.8380952430000002,0.835869161,9.000000022,10.99907233,1.5031746069999998,1.830758174,3.833333348,2.102665419,0.643253971,0.344197714,128,101,0.7891,5189,40.5391,36.11394778,21.3333,16.43843734,17.3333,14.85111294,0.84563333,0.14976034900000001,864.8333,836.4160481,25.6,24.31131424,20.4,20.75186739,0.7622399999999999,0.165274446,1037.8,1027.0607380000001,34.6021,12.16343467,22.65767632,1,1,0,A
55,2015,Fall,6,230,7,6,0.0,M,Local,35,127.3571432,3.6387755189999997,1.071333329,81.92857163,2.3408163319999997,0.983952878,94.28571452,2.693877558,1.652456428,61.35714298,1.7530612280000002,2.01555178,50.78571439,1.451020411,1.434701135,5.0,4.285714298,0.85714286,0.0,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,5.8333,0.372677996,21.22619053,6.800287084,3.659920643,1.179309048,13.65476194,4.576153865,2.342460323,0.753093152,15.71428575,5.676062566000001,2.7468254030000003,1.134411297,10.2261905,4.35819981,1.776587305,0.787696408,8.464285731,3.5498754110000004,1.4662698440000002,0.627627378,0.8333,0.372677996,0.85714286,0.285714281,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,5.8333,0.372677996,21.22619053,4.213764432,3.636904771,0.6565182079999999,13.65476194,3.13538524,2.345634926,0.5217680579999999,15.71428575,3.821484204,2.705555562,0.662539188,10.2261905,6.900706955,1.7337301619999999,1.130806524,8.464285731,4.319263532,1.4678571459999998,0.754482386,66,44,0.6667,1458,22.0909,25.68381596,11.0,10.86278049,7.6667,5.217491947,0.84721667,0.182680234,243.0,220.6150494,11.0,7.767453465,7.3333,6.649979114,0.80598333,0.34123815,243.0,255.68535350000002,23.40278333,14.64055499,10.07496632,2,2,0,A
56,2015,Fall,6,231,7,6,0.3333,M,Local,36,85.81428588,2.383730163,0.894233067,62.00000013,1.722222226,0.473649803,60.07142869,1.668650797,1.116911941,25.92857149,0.7202380970000001,0.783091964,18.5714286,0.515873017,0.549971941,5.0,7.285714297999999,1.45714286,0.489897949,0.0,6.458002667805555,1.3129355601851853,0.6962333134166668,6.0,0.577350269,14.30238098,5.53108352,2.432879823,0.930333631,10.33333336,3.69308659,1.760317464,0.632562579,10.01190478,4.489484407,1.702891159,0.7527815809999999,4.321428582,1.670446376,0.745124718,0.316475328,3.095238099,1.2479007229999999,0.533049887,0.223142421,0.8333,0.372677996,1.45714286,0.70218318,0.0,0.0,1.418092167990741,0.8142293705092593,1.2930342964907409,0.6699403394907412,6.0,0.0,14.30238098,2.140084183,2.383730163,0.35668069700000005,10.33333336,1.036466611,1.722222226,0.172744435,10.01190478,3.33615952,1.668650797,0.5560265870000001,4.321428582,2.891387052,0.7202380970000001,0.481897842,3.095238099,2.50124686,0.515873017,0.416874477,42,39,0.9286,1360,32.381,17.53900738,8.4,7.964923101,7.8,6.881860214,0.9739200000000001,0.052160000000000005,272.0,259.01119669999997,14.0,8.640987597999999,13.0,7.788880964,0.95453333,0.064299577,453.3333,272.6613691,35.48483333,7.448867479,17.03918548,2,2,0,A
57,2015,Fall,6,233,7,3,0.0,M,Global,18,65.28571448,3.626984138,1.474055462,57.00000018,3.166666677,1.39664501,46.35714298,2.575396832,1.7675486969999998,65.85714298,3.6587301660000002,3.0454377939999997,56.50000009,3.138888894,3.8738797660000004,5.0,3.2857142980000003,0.65714286,0.24494897399999999,6.0,0.571428597,0.095238099,0.745355992,3.0,0.0,10.88095241,4.67255455,3.626984138,1.5575181830000002,9.50000003,3.785938854,3.166666677,1.261979618,7.726190497,3.1688364960000004,2.575396832,1.056278832,10.9761905,4.169386826,3.6587301660000002,1.389795609,9.416666682,4.066290939,3.138888894,1.355430313,0.8333,0.372677996,0.65714286,0.290671282,1.0,0.0,0.095238099,0.212958865,0.095238099,0.212958865,6.0,0.0,21.76190483,1.150766293,3.626984138,0.19179438199999999,19.00000006,0.84112008,3.166666677,0.14018668,15.45238099,5.854335394,2.575396832,0.975722566,21.95238099,11.33313328,3.6587301660000002,1.8888555459999998,18.83333336,19.2085169,3.138888894,3.201419483,92,82,0.8913,4363,47.4239,38.09263129,18.4,18.13945975,16.6,15.43502511,0.9535799999999999,0.057751758,872.6,1213.142959,18.4,10.89219904,16.8,11.196428,0.81334,0.310985245,872.6,722.768732,41.962920000000004,26.15794712,24.94751382,2,2,0,A
58,2015,Fall,6,234,7,3,0.3333,M,Global,18,36.85714298,2.047619055,0.9702360659999999,30.00000009,1.6666666719999998,0.7049209740000001,36.14285724,2.007936513,1.856960546,17.64285719,0.980158733,1.579429886,7.071428597000001,0.392857144,0.7541039979999999,6.0,4.4285714480000005,0.7380952409999999,0.343592135,4.0,0.14285714900000002,0.035714287000000004,0.216506351,3.0,0.577350269,6.142857164,2.525044594,1.9990079440000001,0.543575646,5.000000015,1.9790569919999998,1.6597222269999998,0.534902558,6.02380954,4.714766677,1.910714291,1.116040999,2.940476199,2.571566348,0.952380955,0.8493083290000001,1.178571433,1.241124954,0.34424603299999995,0.328235116,1.0,0.0,0.7380952409999999,0.262984782,0.6667,0.471404521,0.035714287000000004,0.06185896,0.035714287000000004,0.06185896,6.0,0.0,12.28571433,3.687172108,2.047619055,0.614528685,10.00000003,1.5789861669999998,1.6666666719999998,0.263164361,12.04761908,3.3183336289999996,2.007936513,0.553055605,5.880952398,4.378493103,0.980158733,0.729748851,2.357142866,2.6127630180000003,0.392857144,0.43546050299999994,93,43,0.4624,2511,27.0,27.98847689,23.25,23.41340428,11.5,12.59960317,0.702325,0.314918588,627.75,912.9817563999999,18.6,17.62498227,9.2,9.453041837999999,0.55866,0.19924457899999998,502.2,738.1182561,21.38058,16.76840532,18.50156938,3,3,0,A
