Unnamed: 0,year,semester,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamLeadGender,teamDistribution,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,processLetterGrade
71,2012,0,4,127,1,6,-1.0439872698582826,0,1,0,-1.1816825308612913,-2.039275731036024,-1.1909346371202416,-1.1373351198038208,-1.9683854973988315,-1.197585186282786,-1.2222899394856859,-1.0451344499044914,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0885658941974239,-1.538328218034193,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.9238810157325665,-0.7650780790877028,-1.4440001222532524,-1.066951409149132,-2.0921440698873743,-1.0934644948579026,-1.4441920167890177,-1.033601652078488,-1.9779442628148651,-1.0756257206945292,-1.3828697527204061,-0.9439141353805925,-1.0134763038774472,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.4033195959084819,-1.0432118138545896,-1.5619676229784762,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.6496101345300085,-0.8979439644111473,-1.2232709986120316,-0.9754687406121721,-1.979458479404467,-0.9941976381078573,-1.2008437402412477,-0.9782027943336853,-1.9248359381521487,-0.9790965491760436,-1.2423870754081712,-0.9603659380133908,-1.0183010147718992,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-1.0740388535233694,-1.0328743259958761,-1.524184994625849,-1.1893197898011891,89,77,0.5783776825204036,6893,1.2200176874071087,0.3410616151815311,1.1565936964797887,-0.3300622009739311,1.311966234139057,-0.1505454182559531,0.4492134794889996,-0.7070192832163245,2.016425888383766,0.5621923754758643,0.023052796227474415,-0.2971004726193583,0.114564283607288,-0.3525972155659924,0.6068943550358553,-0.14833917866127147,0.5449257004742898,-0.06052462721382589,1.3172204271714107,0.2718902066356849,0.7750142300041664,0,0,0,1
72,2012,0,4,128,1,6,-1.0439872698582826,0,1,0,-1.1816825308612913,-2.039275731036024,-1.1909346371202416,-1.1373351198038208,-1.9683854973988315,-1.197585186282786,-1.2222899394856859,-1.0451344499044914,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0885658941974239,-1.538328218034193,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.9238810157325665,-0.7650780790877028,-1.4440001222532524,-1.066951409149132,-2.0921440698873743,-1.0934644948579026,-1.4441920167890177,-1.033601652078488,-1.9779442628148651,-1.0756257206945292,-1.3828697527204061,-0.9439141353805925,-1.0134763038774472,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.4033195959084819,-1.0432118138545896,-1.5619676229784762,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.6496101345300085,-0.8979439644111473,-1.2232709986120316,-0.9754687406121721,-1.979458479404467,-0.9941976381078573,-1.2008437402412477,-0.9782027943336853,-1.9248359381521487,-0.9790965491760436,-1.2423870754081712,-0.9603659380133908,-1.0183010147718992,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-1.0740388535233694,-1.0328743259958761,-1.524184994625849,-1.1893197898011891,6,3,-0.5248302754724696,79,-0.9558153130072801,-0.8921037535219873,-0.7849776995141602,-0.9209958794477093,-0.8863743575560041,-0.9551046332753101,-0.6363066493582661,-0.9906108020706323,-0.883211499820112,-0.9484773948521904,-0.6932807321624693,-0.7517985392294512,-0.7784226832860632,-0.7927998517331638,-0.6020940736471996,-1.0220648183467507,-0.85477002917277,-0.7430380805575527,-0.952118239572135,-0.8480055156754752,-0.952954480449585,0,0,0,0
73,2012,0,4,135,1,3,-1.0439872698582826,0,0,0,-1.1816825308612913,-2.039275731036024,-1.1909346371202416,-1.1373351198038208,-1.9683854973988315,-1.197585186282786,-1.2222899394856859,-1.0451344499044914,-0.8199155083662086,-1.005102037175095,-1.3718446840558807,-1.303002073412496,-1.0885658941974239,-1.538328218034193,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.9238810157325665,-0.7650780790877028,-1.4440001222532524,-1.066951409149132,-2.0921440698873743,-1.0934644948579026,-1.4441920167890177,-1.033601652078488,-1.9779442628148651,-1.0756257206945292,-1.3828697527204061,-0.9439141353805925,-1.0134763038774472,-0.6246663503953599,-0.9814096295191104,-0.9143335918643113,-1.4019759426389806,-1.1303690883588948,-1.4033195959084819,-1.0432118138545896,-1.5619676229784762,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.6496101345300085,-0.8979439644111473,-1.2232709986120316,-0.9754687406121721,-1.979458479404467,-0.9941976381078573,-1.2008437402412477,-0.9782027943336853,-1.9248359381521487,-0.9790965491760436,-1.2423870754081712,-0.9603659380133908,-1.0183010147718992,-0.6948978281059499,-1.0672755139853418,-0.900890872411184,-1.3969598527912923,-1.0269135028149763,-1.0740388535233694,-1.0328743259958761,-1.524184994625849,-1.1893197898011891,100,42,-0.7664968599177869,2810,-0.45035479337932116,0.40180806822808535,1.4339610387646387,-0.15625817789340804,0.25923975360902773,-0.6238155447379279,-0.830316426587322,-0.7165606801123572,0.25856108422096963,-0.2749732618481535,-0.22307058771465318,-0.24026704742921723,-0.5311339847617506,-0.32403956135488465,-0.4130410350585776,2.2009778067565455,-0.5233434471935103,-0.3623516378202979,-0.09806396204387961,0.9369379722806169,0.2858234167618682,0,0,0,0
0,2012,0,5,133,1,3,-1.0439872698582826,0,0,8,-0.9683496849116313,-0.728413085340714,-0.8701241641194992,-0.9120594718064773,-0.5637002723740077,-0.7952949869153995,-0.8868496938191989,-0.09088708341554524,-0.4321154909415843,-0.5731316318438622,0.7833476702436388,-0.23634499781829926,-1.0167939246574917,-1.1815354307687753,-0.8561238352012563,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.48241332645054796,-0.7650780790877028,-0.7538172216245357,-0.9780856711315375,-0.7375105505883518,-0.9475369925983311,-0.6744164758285057,-0.9263968934812965,-0.5584945786525565,-0.9015491031658839,-0.41128988438112624,-0.7501089738272578,-0.0967349123820116,-0.44070157505290775,0.10799861852222446,-0.6999725783603586,0.831613938865517,-0.7227459009453576,-1.1574343695653184,-0.6826648644050499,-1.19849528413369,-0.49869030910026496,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.37289785611544746,0.5807422344551523,-0.6689611741183733,-0.8753586891834891,-0.6619768676175133,-0.6546095375930394,-0.5989388175298593,-0.5798423032714791,-0.5717594081639502,-0.9300692432276789,-0.4003151972175608,-0.6213684490291118,-0.10294238949741001,-0.6513467451466668,0.10460154948283652,-0.47008438565089794,1.092539062025365,0.31824419085995587,-0.8966974753767691,-1.0328743259958761,-1.1510855039917376,-1.083136997853229,1,1,0.9855858773107632,35,-0.21680443375131422,-0.9950794887766269,-1.0371298288640236,-0.9209958794477093,-1.0102245317360075,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.9210983728953817,-0.9484773948521904,-0.9136910485901443,-0.7517985392294512,-0.8883287715190911,-0.7927998517331638,0.9155916264319555,-1.0220648183467507,-0.892225776233418,-0.7430380805575527,-0.2324174676452472,-0.8480055156754752,-1.1220059983471538,1,0,1,0
1,2013,0,5,160,3,7,-0.1860046798540564,0,1,11,-0.9636610462695249,-1.0649682098048694,-0.6941654315819897,-0.9734982812308128,-1.225411476991514,-0.5390212853283121,-0.7670495974555614,-0.10327988851129512,-0.13099198493301642,0.8477820259082746,5.351379479737908,5.881830243313237,-0.7245794690936658,-0.22236518059846144,-0.41775715620062986,-0.8769445523331271,-0.646537143590248,-0.3247512945155906,-0.016965735005398577,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-0.6025236216599721,0.4674563358398722,-0.9737656086077616,-0.573309285602244,-1.2267664447550863,-0.6892112109253214,-1.0709675037766455,-0.7120278915381015,-1.270062843005136,-0.9456755969404732,-0.5038212838040494,-0.10525885545093974,-0.270105036872117,-0.1341937494024716,2.1338457308725602,3.91021730048058,3.777552680612803,6.112246913134652,-0.571993335517677,-0.32416472664729823,-0.35731641019852306,-0.6343571609011724,-0.6168178970315495,1.7610029886215577,0.14642896831017854,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.0644609795256548,0.11818593319455167,-1.034440175295306,-0.807262126927083,-1.0291740996866894,-0.5503163811789462,-1.0549273920948787,-0.6954214773684105,-1.2412258264312295,-0.22719587923433143,-0.8614497900415238,-0.4792385552799442,-0.14024406868178688,0.059023614695422805,0.6082654555766354,3.133229640302022,3.27573099308695,7.0798147215898055,-0.7742474693484418,-0.7735469726770985,-0.2638637662927659,-0.3156167368280937,7,7,0.9855858773107632,443,0.7406064948472243,-0.31532492500235704,-0.7345472736441875,-0.9209958794477093,-0.6386740091959973,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.5697837316519719,-0.9484773948521904,-0.880629501125993,-0.6951413273667587,-0.8471139884317056,-0.7190907060463121,0.9155916264319555,-1.0220648183467507,-0.8277423026005978,-0.6492187061549348,0.2991180742710488,0.00826840214476373,-0.8927228370302441,1,0,1,1
2,2014,1,5,192,4,6,-1.0439872698582826,0,1,1,-1.1535507257408995,-0.6563876033633242,-1.1909346371202416,-1.1022272250383516,-0.21708955406232736,-1.197585186282786,-1.2222899394856859,-1.0451344499044914,-0.8199155083662086,-0.9671266152267953,0.14389506152258252,-1.303002073412496,-1.0680596162683587,-0.7228018106470047,-1.2794629691495523,-1.4737947744060078,-0.8588208024141334,-1.1360535971439685,-0.7382340826495833,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,-1.563514093412062,-0.7650780790877028,-1.2619738546011026,-1.066951409149132,-0.6630800734894429,-1.0934644948579026,-1.2042619673112096,-1.033601652078488,-0.2082406812884044,-1.0756257206945292,-1.3828697527204061,-0.9439141353805925,-1.0134763038774472,-0.6246663503953599,-0.7898653135995756,-0.9143335918643113,0.16890052783672568,-1.1303690883588948,-1.2628137459961806,-1.0432118138545896,-0.7311736684409367,-1.0218058664117071,-1.8747371174405818,-0.8621732795822009,-0.9604067277519628,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-1.3304320649263683,-0.8979439644111473,-1.0770793900056959,-0.9754687406121721,-0.6509055341161418,-0.9941976381078573,-1.0132370026890503,-0.9782027943336853,-0.22759700966780136,-0.9790965491760436,-1.2423870754081712,-0.9603659380133908,-1.0183010147718992,-0.6948978281059499,-0.8612311859133107,-0.900890872411184,0.13635006916962844,-1.0269135028149763,-0.9727009186190112,-1.0328743259958761,-0.7246860513459793,-1.1893197898011891,8,7,0.607981839114955,237,-0.39873677911371097,-0.7182899664717315,-0.6841168477742148,-0.9209958794477093,-0.6386740091959973,-0.9551046332753101,0.4942864580371641,-0.9906108020706323,-0.7471631828680073,-0.9484773948521904,-0.8402194737121431,-0.6776677323640509,-0.815059877798543,-0.7220309835542581,0.7132335229701633,-0.22303509661774615,-0.85477002917277,-0.716606180732253,-0.2785662898891426,-0.5635984342375174,-0.9818030692762106,1,0,1,0
3,2012,0,5,124,1,7,-1.0439872698582826,0,1,38,0.5495955651147961,0.2003357523204077,-0.08757865275182665,1.084701953624523,0.9485206637650371,0.22552897114365092,0.08353101685885259,-0.263082097089505,0.007269215298389355,0.6452464344749995,0.3616163730297413,-0.3848893589581994,0.5980753899909809,0.2268571501665124,0.5759800046034604,0.31675589181263447,2.360814545669446,2.965530084675156,2.3406798099522095,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,4.9230905083570216,1.8495222496631218,4.157099571310564,-0.844787064105146,0.3416657176373791,-0.2991113081881142,6.14859400086694,-0.8727945141827008,1.1152965513121642,-0.14217139491719988,2.399351877600362,0.07356296277441472,-0.25920502258770983,-0.6049367949282277,3.1806885488952203,0.41470469186019515,0.39552024748970865,-1.1237525957389893,4.374983223155859,1.3003433575674184,0.4292286675153532,0.2973551050185451,3.7856163567263548,-0.8621732795822009,7.433096925109987,0.34518118433704126,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.08307993412031311,1.5835745658445317,0.061996836081108,-0.18823996829082817,0.33496500042237276,0.21624956992397654,0.4954337692181196,0.26946861114920906,1.1295204893165571,0.8322575802912299,-0.30579692514138734,0.8538346741095103,-0.29406122343297775,0.4524488302213499,0.21191629914223983,0.09140973422990746,0.3493097025140069,-0.2048965065708166,0.11668182826741995,1.1903325403154446,0.136678807363975,1.0642906680304236,56,38,0.014690374301701047,1159,-0.700950944472352,-0.623385869715846,1.7365435939844749,-0.9209958794477093,1.2810036905940563,-0.9551046332753101,-0.0978428387427359,-0.9906108020706323,0.046739021118325515,-0.9484773948521904,-0.1349064611435832,-0.1861131122330467,-0.22889224212092402,-0.1359715073078815,-0.22499977681877012,1.546122335701449,-0.5931473394429,-0.5683362990539156,-0.6462921922346819,-0.7081622054938058,-0.6040356819995,0,0,0,0
4,2012,0,5,125,1,7,0.6713775024594741,0,1,33,0.4265189232207615,0.35633339327631175,-0.028940044388104047,-0.07239569290728738,-0.3586084899601908,-0.574391683392407,0.706491473096614,0.28502854559256396,0.23257252390519637,0.5843275311590564,0.5505801974204082,0.9241217449527946,0.041842626056507015,-0.1760284841902479,-0.5740143784414736,0.31675589181263447,0.8748290004001016,1.0724914621514805,-0.058215762782246515,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,4.02217320255576,3.483647455132387,3.758917128640151,2.4876781115546422,0.36703678053239,-1.0350934939540741,2.1947469041152203,0.8960840026709603,-0.3150000480760102,-0.951501523545275,4.203714490230453,2.9806403860744353,0.19935547477385113,-0.3927107643179643,3.0270540523765703,0.35039638780900934,0.7653781632945011,-0.4980214657047543,2.4693727189963424,0.6693861960307239,-0.11439952553977131,-0.8034619818027976,3.7856163567263548,1.9201253104261862,3.559172162250625,2.5265043749382445,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.1449089609975673,1.8072593042622502,-0.029372915087229126,0.5228413131521547,0.19472886243615656,0.2773371688892796,-0.38788124718156175,0.04404285366755733,-0.45322209163401855,-0.20381250006682958,0.1410167244764029,1.1190182430368472,0.08781719856728139,0.7310390940741742,0.1646978091478713,0.5904384252695976,1.4262773374648778,3.443168179765219,-0.27600265186366857,-0.12732236872458236,-0.3011420228397216,-0.27003713279918057,7,7,0.9855858773107632,188,-0.4924243212027487,-0.6241590842023358,-0.7345472736441875,-0.9209958794477093,-0.6386740091959973,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.7893553824291031,-0.9484773948521904,-0.8034858903763068,-0.686376426204817,-0.7509461612278063,-0.7076878615462665,0.9155916264319555,-1.0220648183467507,-0.8420010244930036,-0.6955476236838698,-0.6032562178194072,-0.5625761625526994,-0.5420116797515313,0,0,0,1
5,2012,0,5,126,1,6,-1.0439872698582826,0,1,35,1.3783116205346295,1.5562332398987282,0.86434641249273,1.7707686997982515,2.17634804954146,1.0492582347109634,1.8086522802864997,0.9256784782801487,0.5831935049774217,0.7947746517050417,0.6807194629591987,-0.39496105112670693,0.041842626056507015,-0.2538741838786895,0.01015894709155939,0.6151810028490748,0.19375229215165216,0.013291280546400783,-0.08656243109057926,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,4.3825401248762645,4.790947619507799,6.8381946852913496,5.686844680188039,1.619961458350077,-1.083486545456622,8.492910421064863,6.685140966919305,2.153569736167512,-0.9179152812274297,7.396048343345229,4.434179097724446,0.9364180842662743,-0.4611421058100378,3.5577914039864513,2.8798563471556506,0.6456038238080007,-0.8969438442231583,2.4693727189963424,2.652394418003192,-0.39077897494354713,-0.6149382116550131,4.729008602420844,3.31127460543038,1.7836233126067516,2.2538389761130944,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.21225129888890634,1.2646258254282257,0.9939682993626016,2.2920677208798694,1.3296223196979173,1.6880984900189282,1.3891713820937601,2.5036379417092114,1.9473830734425557,1.6089583047974645,1.2938532239792278,2.1941694327725045,0.7059596926511329,0.9762243998932346,0.5603315184090294,0.021595479095689173,0.7390259567142748,-0.10585498811211469,-0.14299661825371845,0.9367651315901236,-0.3571386728800285,0.5563776943389027,24,24,0.9855858773107632,1112,0.16680372433159757,-0.38138649791015145,0.12276996614534844,-0.9209958794477093,0.41405247133403206,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,0.00626895215156018,-0.9484773948521904,-0.7461792081051113,-0.5972274997257431,-0.6795072038763381,-0.5917080772674815,0.9155916264319555,-1.0220648183467507,-0.7326983444342032,-0.6419384430171341,0.3315573999640613,-0.17132981408389503,-0.521642229932974,0,0,0,1
6,2012,0,5,127,1,6,-1.0439872698582826,0,1,37,1.3044656353982087,1.263771102103309,0.578878013148909,0.25527797690703063,-0.09087011046780161,0.16185410649764562,-0.28784925512904364,-0.47037541838077856,-0.5262456532717862,1.1658261537203314,0.9700413944971267,0.015149923914194124,0.3468734966012185,0.004559510565409905,-0.5212034721868907,0.6151810028490748,0.1318362277654295,-0.05431724128093651,-0.23345139156852038,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,4.742907047196769,1.5226972085692687,6.599285219689101,1.3768563863347127,1.3263320328627854,-1.0554349028646846,3.3144204182396013,1.7537220714484927,-0.15260235510458364,-0.5628909565906307,1.3236741662247307,0.1220142531627484,-0.4713686238055368,-0.5499655018692203,4.4935651555091365,-0.2283783486516628,1.0763195901775044,-0.7449798929268053,3.514384930954787,-0.1418444402307404,0.02960064907032758,-0.8712119937889445,4.729008602420844,0.5289760154219927,1.6222097808209448,-0.7454804109635604,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.31866526729475975,0.42921751562386695,0.9300094734594871,0.21713010725192364,1.2195246500413044,0.01731299142805896,0.03944519104167088,0.38173720215238444,-0.11680510515636851,0.19821002966968634,-0.46046318851689017,-0.6395099930459138,-0.4537460383859429,-0.4839767501513169,0.8958689686061153,-0.04563089249103261,1.0378794048684619,-0.12596592233487847,0.10823700084641232,-0.3328325467135084,-0.04844326086140747,-0.6154368287094599,47,46,0.9212421492021975,3233,0.9268205968028012,0.2725175278182395,1.2826697611547204,-0.9209958794477093,1.77640438731407,-0.9551046332753101,0.8069331386689138,-0.9906108020706323,1.8325884474389917,-0.9484773948521904,-0.4398088682706431,-0.5101890080065224,-0.3113218082956949,-0.4807225543812071,0.8572366112639118,-0.7398588626502078,-0.23398358499146038,-0.35329339169055696,0.7404796416088847,0.0910993960981561,0.3459376031552335,0,0,0,1
7,2012,0,5,129,1,6,-0.04310764946846805,0,1,36,0.8860050529584909,0.7841207366154126,0.09230725554539129,0.12216054854496393,-0.22317052119336783,0.2495830470143887,1.3174719205605723,0.5604246109297994,2.1786915569469163,3.015545581677149,3.0859036028506863,1.5166806107284043,0.9928212224606076,0.7610030775177017,0.7593189443999471,0.6151810028490748,-0.2396601585519066,-0.4599683750845182,-0.38129881814544847,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,4.562723586036517,3.156822414038534,5.245464914609695,2.8431410636250196,0.8081610294025091,-1.020500743728117,2.8595530531265716,2.5577577609274296,-0.3541798510426607,-0.5098767137264317,5.973377821848427,5.645461357432787,0.35072219554633033,0.12652314867436645,9.158467140711775,5.302135799750316,3.103384843832752,-0.6412212634626502,5.7273519680432585,4.725539377338046,0.5885770490044728,-0.1935395680327446,4.729008602420844,3.31127460543038,0.6537285901061045,0.34518118433704126,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,0.26545828309183306,0.8094957849529438,0.5675761266751721,0.6346129736399965,0.6745719386718385,0.33386537312004533,-0.07911183882456935,0.1321100446882975,-0.30027976783578436,-0.3409774415643365,0.8828419509024511,2.2625873060589403,0.6150105985730825,1.7945543500999683,2.5685481957492624,2.107965207968055,3.1381944664431622,2.0388431270752525,0.640261135286213,1.6287469674736288,0.6277995646012415,1.1528006478281463,35,34,0.8991900733715624,4050,2.5152033622085175,1.3093167475265195,0.6775046507150482,-0.9209958794477093,1.0333033422340492,-0.9551046332753101,0.7849242595116162,-0.9906108020706323,2.536078795222976,-0.9484773948521904,-0.4434809041423281,-0.5690556038304284,-0.3204824807499178,-0.5738570702013284,0.8523547323798953,-0.7723680260689416,0.22719030069276927,-0.013053643295938194,2.408444491234525,1.6948063415271435,0.9609966017800736,0,0,0,0
8,2012,0,5,130,1,6,-0.04310764946846805,0,1,31,0.04826337713309504,-0.08892029132980986,-0.5235560720986921,-0.5290908702109931,-0.9896370826746432,-0.6055561408354709,-0.3956693340932716,-0.4382858941516043,-0.45769605998325424,0.28084063100326717,0.2838564396008425,-0.10724993590831916,0.3468734966012185,0.30318294255179723,0.021431489342511444,-0.28009433026024627,-0.6854558221327098,-0.8047718382023252,-0.5218535783563278,-0.3221358413234585,-0.2242159723885048,-0.2563786059859133,-0.19015266685794965,3.6618062802352553,3.483647455132387,2.53516975483308,1.9944732655569937,-0.1179788572982682,-0.9554966747520205,0.6342019438043643,1.0783320922861859,-1.1116758882186373,-0.6807003837851264,1.0113806371156764,0.9456861897644209,-0.47374977051506806,-0.4797244061638564,2.2616749242654786,0.4618641148310648,0.4386964956465734,-0.706935062318941,3.514384930954787,2.201710731191268,0.28476557308061223,-0.9214099513298654,1.8988318653373761,-0.8621732795822009,-0.508448838751704,-0.41828193237337996,-0.36558000611967023,-0.2886326872480911,-0.25861401718079857,-0.19702213893384324,-0.2563805766795769,-0.183095631608041,-0.0005128023088804933,1.4270389861239934,-0.15800122023034216,0.06859825391916144,-0.13778279486780312,-0.051622625507341945,-0.6591293098009982,-0.35466999813751343,-1.0247493153258114,-0.6408338946767912,-0.5506851754658841,-0.4571944191168483,-0.42838926328454674,-0.4463418513972427,0.09558711053308139,0.7109363131845919,0.10316378018523734,0.4726467853278479,0.10823700084641232,0.18777878608206702,0.3871170817214457,0.2324735503440615,15,15,0.9855858773107632,1049,0.9656136500157954,-0.06633139508344515,-0.33110386668440583,-0.9209958794477093,-0.14327331247598343,-0.9551046332753101,0.8711508271689742,-0.9906108020706323,-0.047978161569848674,-0.9484773948521904,-0.7373627954480043,-0.6284374198603236,-0.6685165950530354,-0.632311143928261,0.9155916264319555,-1.0220648183467507,-0.6243604052423082,-0.5531248288712673,0.9008976176598421,-0.05492592159379757,-0.307193899085403,0,0,0,1
