Unnamed: 0,year,timeInterval,teamNumber,semesterId,teamMemberCount,femaleTeamMembersPercent,teamMemberResponseCount,meetingHoursTotal,meetingHoursAverage,meetingHoursStandardDeviation,inPersonMeetingHoursTotal,inPersonMeetingHoursAverage,inPersonMeetingHoursStandardDeviation,nonCodingDeliverablesHoursTotal,nonCodingDeliverablesHoursAverage,nonCodingDeliverablesHoursStandardDeviation,codingDeliverablesHoursTotal,codingDeliverablesHoursAverage,codingDeliverablesHoursStandardDeviation,helpHoursTotal,helpHoursAverage,helpHoursStandardDeviation,leadAdminHoursResponseCount,leadAdminHoursTotal,leadAdminHoursAverage,leadAdminHoursStandardDeviation,globalLeadAdminHoursResponseCount,globalLeadAdminHoursTotal,globalLeadAdminHoursAverage,globalLeadAdminHoursStandardDeviation,averageResponsesByWeek,standardDeviationResponsesByWeek,averageMeetingHoursTotalByWeek,standardDeviationMeetingHoursTotalByWeek,averageMeetingHoursAverageByWeek,standardDeviationMeetingHoursAverageByWeek,averageInPersonMeetingHoursTotalByWeek,standardDeviationInPersonMeetingHoursTotalByWeek,averageInPersonMeetingHoursAverageByWeek,standardDeviationInPersonMeetingHoursAverageByWeek,averageNonCodingDeliverablesHoursTotalByWeek,standardDeviationNonCodingDeliverablesHoursTotalByWeek,averageNonCodingDeliverablesHoursAverageByWeek,standardDeviationNonCodingDeliverablesHoursAverageByWeek,averageCodingDeliverablesHoursTotalByWeek,standardDeviationCodingDeliverablesHoursTotalByWeek,averageCodingDeliverablesHoursAverageByWeek,standardDeviationCodingDeliverablesHoursAverageByWeek,averageHelpHoursTotalByWeek,standardDeviationHelpHoursTotalByWeek,averageHelpHoursAverageByWeek,standardDeviationHelpHoursAverageByWeek,averageLeadAdminHoursResponseCountByWeek,standardDeviationLeadAdminHoursResponseCountByWeek,averageLeadAdminHoursTotalByWeek,standardDeviationLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursResponseCountByWeek,standardDeviationGlobalLeadAdminHoursResponseCountByWeek,averageGlobalLeadAdminHoursTotalByWeek,standardDeviationGlobalLeadAdminHoursTotalByWeek,averageGlobalLeadAdminHoursAverageByWeek,standardDeviationGlobalLeadAdminHoursAverageByWeek,averageResponsesByStudent,standardDeviationResponsesByStudent,averageMeetingHoursTotalByStudent,standardDeviationMeetingHoursTotalByStudent,averageMeetingHoursAverageByStudent,standardDeviationMeetingHoursAverageByStudent,averageInPersonMeetingHoursTotalByStudent,standardDeviationInPersonMeetingHoursTotalByStudent,averageInPersonMeetingHoursAverageByStudent,standardDeviationInPersonMeetingHoursAverageByStudent,averageNonCodingDeliverablesHoursTotalByStudent,standardDeviationNonCodingDeliverablesHoursTotalByStudent,averageNonCodingDeliverablesHoursAverageByStudent,standardDeviationNonCodingDeliverablesHoursAverageByStudent,averageCodingDeliverablesHoursTotalByStudent,standardDeviationCodingDeliverablesHoursTotalByStudent,averageCodingDeliverablesHoursAverageByStudent,standardDeviationCodingDeliverablesHoursAverageByStudent,averageHelpHoursTotalByStudent,standardDeviationHelpHoursTotalByStudent,averageHelpHoursAverageByStudent,standardDeviationHelpHoursAverageByStudent,commitCount,uniqueCommitMessageCount,uniqueCommitMessagePercent,commitMessageLengthTotal,commitMessageLengthAverage,commitMessageLengthStandardDeviation,averageCommitCountByWeek,standardDeviationCommitCountByWeek,averageUniqueCommitMessageCountByWeek,standardDeviationUniqueCommitMessageCountByWeek,averageUniqueCommitMessagePercentByWeek,standardDeviationUniqueCommitMessagePercentByWeek,averageCommitMessageLengthTotalByWeek,standardDeviationCommitMessageLengthTotalByWeek,averageCommitCountByStudent,standardDeviationCommitCountByStudent,averageUniqueCommitMessageCountByStudent,standardDeviationUniqueCommitMessageCountByStudent,averageUniqueCommitMessagePercentByStudent,standardDeviationUniqueCommitMessagePercentByStudent,averageCommitMessageLengthTotalByStudent,standardDeviationCommitMessageLengthTotalByStudent,averageCommitMessageLengthAverageByStudent,standardDeviationCommitMessageLengthAverageByStudent,averageCommitMessageLengthStandardDeviationByStudent,issueCount,onTimeIssueCount,lateIssueCount,semester_Fall,semester_Spring,teamLeadGender_F,teamLeadGender_M,teamDistribution_Global,teamDistribution_Local,processLetterGrade
54,2014,5,200,5,3,-1.0439872698582826,3,-1.1796046391943207,-1.3999239024279666,-0.09087840893950462,-1.1558245314177968,-1.7168771828650493,-0.8469207274309345,-1.1680666707532013,-0.29488898665395336,0.14530187343876663,-0.9645217048713598,-0.49226550180379663,1.5680477121230427,-1.0319299826826416,-0.36059300050935916,1.1117408929788786,-1.240787593837502,-0.8599648786517444,-0.7115269697201272,-0.8042956185155654,0.22075975875375728,-0.7711028785870356,-0.7323499159255974,-0.6711462958638348,-0.9360085733103264,-0.7820598451773535,-1.207272614138314,-1.1044844824787459,-1.4344723134476394,-1.1344532347618308,-1.3545155056865892,-1.070118891007918,-1.7230837783366522,-1.1155690518940504,-0.8398349855162801,-0.9753537511748568,-0.292561894150064,-0.6411721633180621,-0.6584196542335549,-0.9420694063319544,-0.49013984931270344,-1.173691517391803,-0.8238462284688541,-1.078306851061288,-0.3623247661932044,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.6750649398637178,-0.8042360767138749,2.7969036808331498,-0.2886326872480911,-0.7159995688187796,-0.8260866245589484,-0.7402700493985398,-0.6885733845768833,-1.419540242266351,-0.9252772541223446,-1.1895479068869592,-0.9059186706403857,-1.3613751681727668,-0.46931277992992054,-1.2056466968281676,-0.9722062855191238,-1.6781477857707348,-0.8105099474874414,-1.119521160427956,-0.8693362489682377,-0.2917114069233154,-0.25276133480134455,-0.9758010417663103,-0.7229513253837552,-0.5079288444056023,0.19826888641130358,-0.956480731419781,-0.8846428630121205,-0.3699738626950516,-0.10108752553562635,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,1,0,1
55,2014,5,201,5,3,-1.0439872698582826,3,-1.2082420929629423,-1.8884449874224623,-0.601648767775444,-1.1379791790969687,-1.4088624001399759,0.4935502300729237,-1.2308858841868942,-0.7691004044839905,-0.1845381850449985,-1.0029548934273427,-1.0105677629442387,-0.9558317545247461,-1.0735478985724551,-0.9217188734627051,-0.8636480080828837,-1.240787593837502,-0.8963605894317956,-0.9973581112832346,-0.8042956185155654,0.22075975875375728,-0.855560403870645,-1.2702989475818958,-0.6711462958638348,-0.9360085733103264,-0.7820598451773535,-1.3944602443082579,-1.1044844824787459,-1.9409241769077694,-1.1344532347618308,-1.231156731168176,-1.070118891007918,-1.4116927314731866,-1.1155690518940504,-1.205902138241656,-0.9753537511748568,-0.747721344826703,-0.6411721633180621,-0.8523291240142998,-0.9420694063319544,-1.0279288647895048,-1.173691517391803,-1.112311438240215,-1.078306851061288,-0.9345413094028948,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.8665463254283139,-0.8042360767138749,2.7969036808331498,-0.2886326872480911,-1.21572267368358,-0.8260866245589484,-1.2877533926889868,-0.6885733845768833,-1.419540242266351,-0.9252772541223446,-1.2392205134256151,-0.9497121777377726,-1.8289917955656407,-0.7171163813271264,-1.173797083419238,-0.8506394954295627,-1.3803863333350206,-0.1369901742620921,-1.2247286487104985,-0.9093257773855901,-0.7506281193083916,-0.406074196364288,-1.0454655232014674,-0.897144634389593,-1.032737604627827,-0.8873487971362167,-1.025018504008947,-1.0304450286608675,-0.919707614718223,-1.0177755980036658,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,1,0,1
56,2014,5,202,5,3,-1.0439872698582826,3,-1.1175568227039925,-0.34146155203401507,-0.09087840893950462,-1.0428039666636997,0.2338831106018861,0.1929038907850894,-1.1959863211736046,-0.5056496169235801,-0.34037929028318176,-0.9260885163153768,0.02603675933664533,1.0465042002121212,-0.8446493611784801,2.164473427780698,6.696187341622834,-1.240787593837502,-0.823569167999078,-0.42569582915742893,-0.8042956185155654,0.22075975875375728,-0.855560403870645,-1.2702989475818958,-0.6711462958638348,-0.9360085733103264,-0.7820598451773535,-0.8016994154913657,-1.1044844824787459,-0.33715994306050345,-1.1344532347618308,-0.5732432666861892,-1.070118891007918,0.24905952137161214,-1.1155690518940504,-1.0025314978703048,-0.9753537511748568,-0.49485498345768564,-0.6411721633180621,-0.46451018445280984,-0.9420694063319544,0.047649166164097756,-1.173691517391803,0.47424721550226945,-1.078306851061288,2.212649678250403,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.48358355496930644,-0.8042360767138749,2.7969036808331498,-0.2886326872480911,-1.21572267368358,-0.8260866245589484,-1.2877533926889868,-0.6885733845768833,-1.419540242266351,-0.9252772541223446,-1.0819239260966684,-0.9059186706403857,-0.3482058092307043,-0.46931277992992054,-1.0039324782743506,-0.8779049949466224,0.20767474910122735,-0.28804995825471713,-1.166280044136362,-0.9282198206859883,-0.4956743903245498,-0.4785106555954817,-0.9061365603311533,-0.7589472559546325,0.016879915816622258,-0.026067048111781604,-0.6480607547685335,-0.4724585154104252,2.1038280214092206,2.490399874005214,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,1,0,1
57,2014,5,203,5,3,0.9571715632306508,3,-1.174831730241236,-1.3185037220230065,-0.601648767775444,-1.1379791790969687,-1.4088624001399759,-0.8469207274309345,-1.189006408556289,-0.4529594590795501,-0.5143782435287635,-1.022171487705334,-1.2697188935144599,-1.209813335675336,-1.0839523775267006,-1.062000340964564,-0.8636480080828837,-1.240787593837502,-0.8963605894317956,-0.9973581112832346,-0.8042956185155654,0.22075975875375728,-0.7711028785870356,-0.7323499159255974,-0.6711462958638348,-0.9360085733103264,-0.7820598451773535,-1.1760746758312532,-1.1044844824787459,-1.350063669980763,-1.1344532347618308,-1.231156731168176,-1.070118891007918,-1.4116927314731866,-1.1155690518940504,-0.961857369710619,-0.9753537511748568,-0.4442817108652705,-0.6411721633180621,-0.9492838589046723,-0.9420694063319544,-1.2968233725279055,-1.173691517391803,-1.1844277405568515,-1.078306851061288,-1.0775954444542832,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.8665463254283139,-0.8042360767138749,2.7969036808331498,-0.2886326872480911,-0.7159995688187796,-0.8260866245589484,-0.7402700493985398,-0.6885733845768833,-1.419540242266351,-0.9252772541223446,-1.1812691391739802,-0.9497121777377726,-1.2834390640164521,-0.7171163813271264,-1.173797083419238,-0.9722062855191238,-1.3803863333350206,-0.8105099474874414,-1.1545903231478896,-0.9493153058029424,-0.4446836442065398,-0.5593870579272313,-1.0802977639190456,-0.9146739548389116,-1.2951419847389394,-0.9965960487612127,-1.042152947066283,-1.0304450286608675,-1.0571410520024904,-1.0177755980036658,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,1,0,0
58,2015,5,226,7,6,-0.04310764946846805,5,-1.165285912318362,-1.5790483003447728,-0.4280832454133464,-1.1141853759886515,-1.4499310370460812,-0.6124805939174514,-1.223905971594008,-0.8639426880499981,-0.6463142667606815,-0.9100746877671985,-0.4317969048067994,0.32302895517153085,-1.0319299826826416,-0.8656062858727794,-0.16980921021744275,-1.240787593837502,-0.8599648786517444,-0.7115269697201272,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,-0.17738981041200833,-0.7820598451773535,-1.1136787991079384,-1.1044844824787459,-1.6201713301383163,-1.1344532347618308,-1.0666783650476792,-1.070118891007918,-1.4532115369224117,-1.1155690518940504,-1.1652280102243295,-0.9753537511748568,-0.838753234962031,-0.6411721633180621,-0.3837145721290014,-0.9420694063319544,-0.4273977976482462,-1.173691517391803,-0.8238462284688541,-1.078306851061288,-0.8773196547815121,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.6750649398637178,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.2077611959598258,-0.9348306506923393,-1.5328345982986535,-0.6329099260654434,-1.1780436984586813,-0.9509450009188464,-1.4200878595621949,-0.6927154776991987,-1.245770146367007,-0.9653111171355995,-0.8424114617854069,-0.6207122024209704,-0.9676735189504956,-0.8088801265818176,-0.4467011558507717,-0.33726159199260397,-1.0181647267140481,-0.9792332398346483,-0.8647342392272958,-0.6957965946201135,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
59,2015,5,227,7,6,-0.04310764946846805,6,-1.0030070076128001,-0.3007514614040793,2.1680686453456732,-1.0784946713261756,-1.2548550076993876,-0.007886606754083156,-1.2029662337664906,-0.8217905623280206,-0.5431169015738355,-0.7819640592472553,0.26359196224596926,0.3724528346663248,-0.9278851929581073,-0.29045226602195207,0.6137142529349593,-1.240787593837502,-0.8599648786517444,-0.7115269697201272,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.20191957103715072,-0.7820598451773535,-0.05294889470239788,-1.1044844824787459,-0.2949556208839202,-1.1344532347618308,-0.8199608158669343,-1.070118891007918,-1.2559972069515855,-1.1155690518940504,-1.0432056258876314,-0.9753537511748568,-0.7982946174191182,-0.6411721633180621,0.2626503271401486,-0.9420694063319544,0.2941357981399903,-1.173691517391803,-0.10268320404045209,-1.078306851061288,-0.29079769791647603,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.6750649398637178,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.0777845421967156,-0.7122363004975332,-0.3092377567433828,0.6266302497483159,-1.1578722766032996,-0.8961146071598853,-1.231505606074999,-0.3889371650269191,-1.236418369698971,-0.9527995561999563,-0.8016188654264016,-0.5727450648832779,-0.8742070063552789,-0.8054689854351355,0.2574172641370066,-0.3160024795097543,-0.9479135098011574,-0.921401884435003,-0.3012571433313924,-0.3321990206497131,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
60,2015,5,228,7,6,-0.04310764946846805,6,-0.9743695538608834,-0.056490918479375665,2.466952225217723,-1.0011648112137348,-0.5874896447690452,0.993832369036184,-1.189006408556289,-0.7691004044839905,-0.3777540180853495,-0.8524249049668531,-0.21151844357267863,0.19160561438044793,-0.7822224873437597,0.691518012382881,5.407930070422532,-1.240787593837502,-0.8781627339780775,-0.8544425400014765,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.20191957103715072,-0.7820598451773535,0.13423873535835307,-1.1044844824787459,-0.041729688710710026,-1.1344532347618308,-0.2854061259033607,-1.070118891007918,-0.5813166050507875,-1.1155690518940504,-0.961857369710619,-0.9753537511748568,-0.747721344826703,-0.6411721633180621,-0.09285036762755469,-0.9420694063319544,-0.19883746581179476,-1.173691517391803,0.9069450301593108,-1.078306851061288,0.7105812534515165,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.7708056323109234,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.0529482388839242,-0.6866099892784944,-0.07542944263778137,0.7716355857329819,-1.0888647808467944,-0.8052691025647107,-0.5863557921168969,0.11437663974169508,-1.2247286487104985,-0.93275110086809,-0.7506281193083916,-0.49588279172099864,-0.9380661143070279,-0.8179507128990406,-0.22365743250376208,-0.39379182821305164,-0.8279724076801608,-0.5675439437931424,0.6607769234306833,1.8925783143862889,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
61,2015,5,229,7,6,-0.04310764946846805,6,-1.1318755495799508,-1.3999239024279666,-0.09087840893950462,-1.0606493189845279,-1.100847616336851,0.1929038907850894,-1.1401470203327977,-0.5846848531363786,-0.1285084430509533,-0.9565147905916658,-0.9133860889237165,0.25191073140860226,-1.042334461636887,-1.062000340964564,0.03808518586820063,-1.240787593837502,-0.8599648786517444,-0.7115269697201272,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.20191957103715072,-0.7820598451773535,-0.8952932305217413,-1.1044844824787459,-1.4344723134476394,-1.1344532347618308,-0.6966020412046025,-1.070118891007918,-1.1003016835198527,-1.1155690518940504,-0.6771384731622553,-0.9753537511748568,-0.570714891815289,-0.6411721633180621,-0.6180218480433722,-0.9420694063319544,-0.9270934243287838,-1.173691517391803,-0.8959625307854908,-1.078306851061288,-1.0775954444542832,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.6750649398637178,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.1895479068869592,-0.9059186706403857,-1.3613751681727668,-0.46931277992992054,-1.1419474698988348,-0.8779049949466224,-1.0826248798571418,-0.28804995825471713,-1.1838146254963287,-0.902532779188004,-0.5721605089661621,-0.38003102872813455,-1.0324034329247558,-0.8137885696551277,-0.9343359620287588,-0.3678522767294847,-1.042152947066283,-0.9638886900924987,-1.0571410520024904,-0.5993222681693805,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
62,2015,5,230,7,6,-1.0439872698582826,7,-1.026871552378222,-0.748562455768639,2.762706546249987,-1.0725462205386866,-1.3355255469048535,0.022424500005619425,-1.1471269329256837,-0.6787744203198275,0.2748198947216719,-0.846019373507227,-0.3503494065239266,1.7507459151881366,-0.9278851929581073,-0.4808342579472508,1.7186990441924517,-1.240787593837502,-0.8963605894317956,-0.9973581112832346,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.5812289524863098,-0.7820598451773535,-0.20893858623770234,-1.1044844824787459,-0.7592031621674664,-1.1344532347618308,-0.7788412242648507,-1.070118891007918,-1.3375520058219104,-1.1155690518940504,-0.7178126011795818,-0.9753537511748568,-0.6610243067795879,-0.6411721633180621,-0.06053212249442636,-0.9420694063319544,-0.3428880951086196,-1.173691517391803,-0.10268320404045209,-1.078306851061288,-0.4849425958080891,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.8665463254283139,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.3643411588735528,-0.36857784130321636,-1.0984814616095537,-0.6603236632970273,-0.5820141225179769,0.9895275819279744,-1.152564007776127,-0.9092816250431455,-1.231505606074999,-0.3889371650269191,-1.189659485990565,-0.8423739248865472,-0.6486466276077744,-0.15288050237697168,-0.9322607408845763,-0.7084406629425954,-0.20179040117224192,0.30872607244948086,-0.9479135098011574,-0.8343814178565221,-0.3699738626950516,0.25345829289015304,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
63,2015,5,231,7,6,0.9571715632306508,6,-1.1318755495799508,-1.3999239024279666,-0.3962173786888704,-1.1320307283094795,-1.7168771828650493,-0.8469207274309345,-1.1645767144323282,-0.6768926288101846,0.04708761820027418,-0.9356968134599774,-0.7730125600349148,-0.33900557670549425,-1.0163232642148574,-0.8866485062190016,-0.05325831617788914,-1.240787593837502,-0.823569167999078,-0.42569582915742893,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.20191957103715072,-0.7820598451773535,-0.8952932305217413,-1.1044844824787459,-1.4344723134476394,-1.1344532347618308,-1.1900371395660925,-1.070118891007918,-1.7230837783366522,-1.1155690518940504,-0.8194979213652573,-0.9753537511748568,-0.6592181183209961,-0.6411721633180621,-0.5129875519262745,-0.9420694063319544,-0.7814422328136122,-1.173691517391803,-0.7156717747414922,-1.078306851061288,-0.8987777752645306,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.48358355496930644,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.1895479068869592,-0.9320984678210316,-1.3613751681727668,-0.6174499914755915,-1.2056466968281676,-0.9722062855191238,-1.6781477857707348,-0.8105099474874414,-1.2042716371034135,-0.8812436618174371,-0.6613943141372769,-0.29841227418401495,-1.0135359692255927,-0.8545724772724586,-0.7922002563074426,-0.6220281206022193,-1.0207348931996352,-0.9706306945032603,-0.8853492550363935,-0.6417106305120983,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
64,2015,5,232,7,7,-1.0439872698582826,7,-1.0865329144588285,-1.1847419964002843,-0.47573791592873715,-1.0279328397262064,-1.0055097073468022,-0.32099078197566994,-1.133167107715482,-0.6336114279611226,0.08274137193199453,-0.9709272362973569,-1.0722704131447935,-0.8268187154286402,-1.026727743169103,-1.0519802366690583,-0.11968326897258807,-1.240787593837502,-0.823569167999078,-0.42569582915742893,-0.8042956185155654,-0.3221358413234585,-0.14822865611368635,-0.10154070571043255,-0.13323893654733623,0.5812289524863098,-0.7820598451773535,-0.5989128161678914,-1.1044844824787459,-1.2113923264459523,-1.1344532347618308,-0.4704442878968583,-1.070118891007918,-1.0039187403911674,-1.1155690518940504,-0.6364643450025695,-0.9753537511748568,-0.6176757874905205,-0.6411721633180621,-0.6907378991970123,-0.9420694063319544,-1.0919513666992047,-1.173691517391803,-0.7877880770581287,-1.078306851061288,-1.067377292487066,-1.0568363412830355,-0.03846418917218647,-0.8935797220820356,-0.48358355496930644,-0.8042360767138749,-0.36558000611967023,-0.2886326872480911,-0.117001185344199,-0.1232334928543667,-0.09828072501277227,-0.12172424471906874,-1.419540242266351,-0.9252772541223446,-1.1676683064343576,-0.9389165674591297,-1.15540117797382,-0.6560299033618104,-1.132089256219334,-0.9245099032325224,-0.9904606207202701,-0.5462563914161283,-1.1946693663440577,-0.8769210310843158,-0.6195090586269412,-0.2818400635728193,-1.0537589138572176,-0.8882404024318615,-1.0952148380532167,-0.8318553242416967,-1.0409290583407271,-0.9755334767339037,-1.0473243784261326,-0.6725354263766968,0,0,-2.0352464282557023,0,-1.4014801709948277,-0.9950794887766269,-1.0875602547339964,-0.9209958794477093,-1.0721496188260093,-0.9551046332753101,-2.1437641258855065,-0.9906108020706323,-0.9512356582961644,-0.9484773948521904,-0.9577731118756793,-0.7517985392294512,-0.943281815635605,-0.7927998517331638,-2.119779773726355,-1.0220648183467507,-0.9220201204862063,-0.7430380805575527,-1.386138023742634,-0.8480055156754752,-1.1220059983471538,0,0,0,1,0,0,1,0,1,1
